Return,Close,Volume,sin_hour,cos_hour,sin_day,cos_day,sin_month,cos_month
0.4593528529487599,0.011523656269104676,0.12213136208881634,0.25881904510252074,0.9659258262890683,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5626293802775122,0.0054709118889179065,0.0538933477376514,0.49999999999999994,0.8660254037844387,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5134168709531007,0.007824944311322635,0.03303235294790996,0.7071067811865475,0.7071067811865476,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5367261972710662,0.006192159315292822,0.04606816170979958,0.8660254037844386,0.5000000000000001,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5326537966281555,0.005256167916294796,0.033227000814931,0.9659258262890683,0.25881904510252074,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5292549672367343,0.004900322537576662,0.03211420288425622,1.0,6.123233995736766e-17,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5406398611792702,0.0026089706202701013,0.05380178672422922,0.9659258262890683,-0.25881904510252063,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5425562687157081,0.0,0.0453927279138796,0.8660254037844388,-0.4999999999999998,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.4938805594757233,0.005683407233555204,0.0457067049052308,0.7071067811865476,-0.7071067811865475,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5236137350853884,0.0062908178681602145,0.04394810382007227,0.49999999999999994,-0.8660254037844387,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5124624225745924,0.00881124876149797,0.05219795528489014,0.258819045102521,-0.9659258262890682,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5403250736106028,0.006562620775917294,0.09475436247413231,1.2246467991473532e-16,-1.0,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.48942917064050667,0.013063966439227359,0.049984351224108416,-0.2588190451025208,-0.9659258262890683,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5496182692686404,0.009214596406411424,0.05905703629822527,-0.4999999999999998,-0.8660254037844388,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5500909556131999,0.005302826946995576,0.0628181672188307,-0.7071067811865471,-0.7071067811865479,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5088084967904728,0.008448095341826667,0.03368751864222726,-0.8660254037844384,-0.5000000000000004,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5636937881333806,0.0022382280811473754,0.05662268889321313,-0.9659258262890683,-0.25881904510252063,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5283163825351054,0.0020431596033982924,0.09553453939199984,-1.0,-1.8369701987210297e-16,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5343993870125421,0.0008159708802676358,0.03682720733929972,-0.9659258262890684,0.2588190451025203,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.49886434651021816,0.00564827242128052,0.041558700367579124,-0.8660254037844386,0.5,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5338573809116919,0.004507936954092906,0.032713286581379446,-0.7071067811865477,0.7071067811865475,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5104224875009779,0.0073729700862208425,0.02547560334694876,-0.5000000000000004,0.8660254037844384,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.515798785501371,0.009322811628217464,0.021951345314785667,-0.2588190451025215,0.9659258262890681,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
0.5492673416624685,0.005550457103907669,0.05963315106851177,0.0,1.0,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.5006431804897815,0.010103647696210416,0.04276684671476994,0.25881904510252074,0.9659258262890683,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.5330134824660638,0.009101602850135948,0.03853610737665467,0.49999999999999994,0.8660254037844387,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.5225613416805223,0.009892276665565802,0.026176462205833393,0.7071067811865475,0.7071067811865476,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.5275487835125188,0.009827066453984012,0.022348898656293012,0.8660254037844386,0.5000000000000001,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.48811685134844846,0.016583069236661196,0.06281397047855225,0.9659258262890683,0.25881904510252074,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.5078990732622805,0.01993015199319792,0.06849578915945811,1.0,6.123233995736766e-17,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.5205545245334708,0.02108060628632069,0.0693450672754804,0.9659258262890683,-0.25881904510252063,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.5119444298022511,0.023737079172786002,0.05330240220806393,0.8660254037844388,-0.4999999999999998,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.56477482985358,0.017226176840537177,0.07207303211415575,0.7071067811865476,-0.7071067811865475,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.5161350608280503,0.019140883570259115,0.052332553958814906,0.49999999999999994,-0.8660254037844387,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.5152108485664649,0.021221145535419428,0.030855390204865624,0.258819045102521,-0.9659258262890682,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.3937953342332873,0.04508555326788888,0.28871203404060736,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.38432819297857496,0.07142654364797729,0.20756032482864964,-0.2588190451025208,-0.9659258262890683,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.5656777700844742,0.06438159216915307,0.1457461873788174,-0.4999999999999998,-0.8660254037844388,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.4663735533624238,0.07564609406291944,0.12717490262465014,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.41009774691387707,0.09787912219185013,0.34883252359754197,-0.8660254037844384,-0.5000000000000004,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.4723463629168856,0.10841057136231724,0.1447153693403311,-0.9659258262890683,-0.25881904510252063,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.5063330654085447,0.11243055604353924,0.16207789146982118,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.523206515848466,0.11319565171563284,0.13211757157399542,-0.9659258262890684,0.2588190451025203,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.8971321957487731,0.046861688297999526,0.3556363031323745,-0.8660254037844386,0.5,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.3713331766157156,0.07573884996732472,0.23497208112375798,-0.7071067811865477,0.7071067811865475,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.4597087368992614,0.08841745778552312,0.08768260844927503,-0.5000000000000004,0.8660254037844384,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.5222877409141835,0.08933574123913468,0.10448372522910782,-0.2588190451025215,0.9659258262890681,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
0.4872227180263628,0.09691389862903965,0.07563463781877937,0.0,1.0,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5069338269005134,0.10076889023181956,0.07687989777323957,0.25881904510252074,0.9659258262890683,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5041776283623177,0.10517001735659726,0.04559715961547417,0.49999999999999994,0.8660254037844387,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5519342822715011,0.10045352015684184,0.04805352271089854,0.7071067811865475,0.7071067811865476,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.43756286751289325,0.11784272252633354,0.07766920440897361,0.8660254037844386,0.5000000000000001,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.44654493446419746,0.13375570062329156,0.2340667805496738,0.9659258262890683,0.25881904510252074,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.497664225493899,0.13961506299671833,0.10232663277855956,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.45946139582707135,0.15325327280776335,0.18011093860400285,0.9659258262890683,-0.25881904510252063,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5390115204686071,0.1508736622420227,0.1389421397822657,0.8660254037844388,-0.4999999999999998,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5520751582983598,0.14589491880344896,0.13681520623037402,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5715278595187993,0.13710868602829063,0.14320193480457893,0.49999999999999994,-0.8660254037844387,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.4523497585429834,0.15216240715625862,0.09305765498413056,0.258819045102521,-0.9659258262890682,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5708423175161393,0.14345431420359933,0.10276453036947188,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5589145618863892,0.13716602604192285,0.0988643079664958,-0.2588190451025208,-0.9659258262890683,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5369028832688744,0.13524176264326226,0.1340151624683976,-0.4999999999999998,-0.8660254037844388,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5709189741022285,0.12667111707622158,0.1896764344095352,-0.7071067811865471,-0.7071067811865479,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.6492647684832737,0.10334497466780046,0.18046503373620207,-0.8660254037844384,-0.5000000000000004,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.49319953565383534,0.1098808929863887,0.16835083296407058,-0.9659258262890683,-0.25881904510252063,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.547635891135393,0.10595956685803443,0.10640189806008264,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5268093542599743,0.10602843109009275,0.05172805489055036,-0.9659258262890684,0.2588190451025203,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.3911791512800552,0.13284331981814224,0.12252941333027206,-0.8660254037844386,0.5,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5512177872308942,0.12812485506889937,0.04798998699754368,-0.7071067811865477,0.7071067811865475,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5909228677005804,0.11577988742806156,0.0642189236079168,-0.5000000000000004,0.8660254037844384,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5445182052297611,0.11243252359302658,0.11477355775109825,-0.2588190451025215,0.9659258262890681,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
0.5500283294976712,0.10804292068667476,0.10832340008695776,0.0,1.0,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.4768843096510632,0.1178008418301022,0.07662835206016459,0.25881904510252074,0.9659258262890683,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.48934829520930534,0.12519826574566617,0.07188888594190528,0.49999999999999994,0.8660254037844387,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.5198595216738401,0.12663007961548478,0.07175005965053634,0.7071067811865475,0.7071067811865476,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.5629621489588983,0.1196702949216144,0.07158776553780301,0.8660254037844386,0.5000000000000001,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.5923000478430662,0.10717523136273888,0.09020609988183842,0.9659258262890683,0.25881904510252074,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.4854824301686941,0.11524246533950766,0.10779351756581064,1.0,6.123233995736766e-17,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.6817568818749543,0.08625821276236922,0.21411431123471722,0.9659258262890683,-0.25881904510252063,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.5307243451738153,0.08559205672164094,0.14758772665590159,0.8660254037844388,-0.4999999999999998,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.6830667230414937,0.057301224799556016,0.2547907886128349,0.7071067811865476,-0.7071067811865475,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.6491208552479693,0.03571805015845797,0.4379953349764453,0.49999999999999994,-0.8660254037844387,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.4533110663665423,0.04899338762832994,0.21278323050373446,0.258819045102521,-0.9659258262890682,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.45387346810714635,0.062371599828542124,0.18799539360011241,1.2246467991473532e-16,-1.0,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.49945944289651056,0.06745855848892202,0.12374950450676396,-0.2588190451025208,-0.9659258262890683,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.4203276626224236,0.08751856874828723,0.16906454359553627,-0.4999999999999998,-0.8660254037844388,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.5828925080939552,0.07717600432860894,0.12029030045842977,-0.7071067811865471,-0.7071067811865479,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.5924677605129409,0.06521864393678556,0.18477216458377854,-0.8660254037844384,-0.5000000000000004,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.5730591546298528,0.05689478529116221,0.11217413749187403,-0.9659258262890683,-0.25881904510252063,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.5054195325168774,0.06085771103725002,0.07598223715028574,-1.0,-1.8369701987210297e-16,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.4512039762469039,0.07492147369456603,0.07659101801796098,-0.9659258262890684,0.2588190451025203,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.591875882842633,0.06310099853136497,0.06444338193178649,-0.8660254037844386,0.5,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.562929864479274,0.05661651757794661,0.0723885567838819,-0.7071067811865477,0.7071067811865475,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.4784088788897043,0.0655486300936694,0.03721725007019084,-0.5000000000000004,0.8660254037844384,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.4284797653765417,0.08400593075631202,0.09479354815170028,-0.2588190451025215,0.9659258262890681,0.7431448254773941,0.6691306063588583,0.49999999999999994,0.8660254037844387
0.46167839227686985,0.0964234166496849,0.1742241456332988,0.0,1.0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.47502999129595164,0.10641772481009637,0.09599861480676483,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.5985114115511879,0.09294225944950774,0.07150640829744988,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.6976892847276515,0.06183698852497033,0.12873120990157755,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.5802967242105612,0.05225164957943629,0.1634158482020294,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.5939411341438121,0.040369618225129855,0.14391960246011334,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.42104889593754413,0.059679711051303874,0.14944029979548165,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.5748235394669329,0.05109332508836406,0.06354873223936437,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.4694757171136558,0.061614655432896015,0.07317212318271632,0.8660254037844388,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.4696753102663092,0.07222649305384765,0.0889605498040824,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.561502605558406,0.0659342697931965,0.0717625204178372,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.4619784484334412,0.07804566120203227,0.0657354010137579,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.5563398527260475,0.07265879178407553,0.09406801626740863,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.5462706373015647,0.06914531055660567,0.057030603512980435,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.39601531308955595,0.093945428609575,0.13431573542442027,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.5634651267529884,0.08713349120575653,0.0817498734883519,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.4723976238641083,0.09753114701108156,0.11135155006355009,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.48710957365097746,0.10519981167740622,0.0813666598778358,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.4363975562624414,0.12291084892733417,0.15024950726181635,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.4808147764479538,0.132043370412272,0.19573633238887783,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.48875544404188787,0.13967240301035067,0.1311184128926291,-0.8660254037844386,0.5,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.5656211185807731,0.13209621316993303,0.08322987831587152,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.4591284529429075,0.14569450983423393,0.10434952474855892,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.5602897096284378,0.13912036483989065,0.10822122537557602,-0.2588190451025215,0.9659258262890681,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
0.5316364265746641,0.13823440541357201,0.13802843363444472,0.0,1.0,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.5423444970442638,0.1352344546023091,0.07318429314859912,0.25881904510252074,0.9659258262890683,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.5183663998514242,0.13697770344813065,0.07351420418152213,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.4927454814480758,0.14384417008059924,0.07195075921599912,0.7071067811865475,0.7071067811865476,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.36272647787908385,0.1778074471748099,0.28787232845627053,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.5748610410439263,0.16805402328735375,0.12648751093427402,0.9659258262890683,0.25881904510252074,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.5071038961389872,0.17217463407093025,0.08867638096396423,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.5894337055485792,0.1595511176383786,0.08812734790926036,0.9659258262890683,-0.25881904510252063,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.5385809644098718,0.15724290101117988,0.11516231627670646,0.8660254037844388,-0.4999999999999998,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.6228083379647437,0.13827628610980336,0.13006187727185045,0.7071067811865476,-0.7071067811865475,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.45762557627622286,0.15227006022106826,0.08706127137989651,0.49999999999999994,-0.8660254037844387,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.45816797961918426,0.16635687131523658,0.14382529866829488,0.258819045102521,-0.9659258262890682,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.5256079827691216,0.1666756143321927,0.10328964978265057,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.5800268951030876,0.155998285421161,0.09711325971636461,-0.2588190451025208,-0.9659258262890683,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.5744582451353222,0.14653886964281948,0.12948445901500552,-0.4999999999999998,-0.8660254037844388,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
0.47811008958397605,0.15645335150974304,0.09155004701023843,-0.7071067811865471,-0.7071067811865479,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
